id,submission_id,category,fields_json,user,created_at
1410,105,theme,"{""theme_quality"": 1, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",jkrajtl,2025-11-11T20:43:54.464676
1411,238,theme,"{""theme_quality"": 1, ""theme_success"": 0, ""roleplaying"": 1, ""notes"": """"}",jkrajtl,2025-11-11T20:49:20.041207
1412,257,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",jkrajtl,2025-11-11T20:52:21.807146
1413,315,theme,"{""theme_quality"": 1, ""theme_success"": 0, ""roleplaying"": 0, ""notes"": """"}",jkrajtl,2025-11-11T20:57:08.780410
1414,224,theme,"{""theme_quality"": 1, ""theme_success"": 1, ""roleplaying"": 0, ""notes"": """"}",jkrajtl,2025-11-11T20:59:56.172461
1415,111,theme,"{""theme_quality"": 1, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",jkrajtl,2025-11-11T21:03:26.218906
1416,325,theme,"{""theme_quality"": 1, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",jkrajtl,2025-11-11T21:08:44.255390
1417,165,theme,"{""theme_quality"": 1, ""theme_success"": 1, ""roleplaying"": 0, ""notes"": """"}",jkrajtl,2025-11-11T21:10:59.672115
1418,207,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",jkrajtl,2025-11-11T21:14:59.526524
1419,59,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-11T21:17:32.734825
1420,1,education,"{""education_quality"": 1, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",jkrajtl,2025-11-11T21:20:23.503020
1421,140,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-11T21:23:32.733243
1422,179,education,"{""education_quality"": 0, ""naturalness"": 1, ""correctness"": 0, ""notes"": """"}",jkrajtl,2025-11-11T21:25:34.213188
1423,62,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-11T21:28:59.410410
1424,126,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-11T21:31:31.456789
1425,230,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-11T21:34:52.295646
1426,194,education,"{""education_quality"": 1, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",jkrajtl,2025-11-11T21:36:46.174492
1427,81,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-11T21:38:11.641863
1428,77,education,"{""education_quality"": 1, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",jkrajtl,2025-11-11T21:39:27.434036
1429,211,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",jkrajtl,2025-11-11T21:40:59.577450
1430,66,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-11T21:44:22.479901
1431,122,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-11T21:45:39.359104
1432,157,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-11T21:47:13.587329
1433,24,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-11T21:49:14.529337
1434,87,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",kkuznietsova,2025-11-11T22:14:11.992605
1435,124,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 1, ""notes"": ""A little too much information, too little of a story""}",kkuznietsova,2025-11-11T22:15:13.694104
1436,181,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 1, ""notes"": ""Sentences too short + too little structure""}",kkuznietsova,2025-11-11T22:17:00.739535
1437,91,education,"{""education_quality"": 0, ""naturalness"": 1, ""correctness"": 1, ""notes"": ""Not waful but quite short and lacks exposition + sentence doesn't really make sense in the context \""Slowly, the dragon began to understand: rebuilding was a braver act than destroying.\""""}",kkuznietsova,2025-11-11T22:20:04.749393
1438,157,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 1, ""notes"": ""Not very natural + a bit too much information for a 4 year old in one story in my opinion""}",kkuznietsova,2025-11-11T22:22:04.426455
1439,346,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",vdurn,2025-11-12T09:15:12.365815
1440,119,theme,"{""theme_quality"": 1, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",vdurn,2025-11-12T09:16:46.433341
1441,71,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-12T11:49:44.987411
1442,233,education,"{""education_quality"": 1, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",jkrajtl,2025-11-12T11:53:25.787000
1443,21,education,"{""education_quality"": 1, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",jkrajtl,2025-11-12T12:02:41.394201
1444,227,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-12T12:05:39.423538
1445,139,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-12T12:06:09.128640
1446,118,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-12T12:07:59.937533
1447,149,education,"{""education_quality"": 1, ""naturalness"": 0, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-12T12:12:06.132501
1448,242,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-12T12:13:36.212447
1449,113,education,"{""education_quality"": 1, ""naturalness"": 0, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-12T12:15:22.142133
1450,229,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-12T12:15:50.074312
1451,82,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-12T12:19:12.322360
1452,182,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-12T12:20:23.412221
1453,6,education,"{""education_quality"": 1, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",mstoklas,2025-11-12T12:22:23.051042
1454,76,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-12T12:23:38.114839
1455,129,education,"{""education_quality"": 1, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",jkrajtl,2025-11-12T12:56:34.657049
1456,134,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 0, ""notes"": """"}",jkrajtl,2025-11-12T12:59:04.213528
1457,99,education,"{""education_quality"": 1, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",jkrajtl,2025-11-12T13:00:29.379789
1458,100,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-12T13:01:31.938596
1459,213,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 0, ""notes"": """"}",jkrajtl,2025-11-12T15:36:06.675469
1460,103,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 0, ""notes"": """"}",jkrajtl,2025-11-12T15:39:43.682433
1461,104,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 0, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-12T15:43:15.366881
1462,198,education,"{""education_quality"": 1, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",jkrajtl,2025-11-12T15:45:03.105795
1463,204,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-12T15:48:14.729459
1464,38,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-12T15:48:47.316199
1465,350,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-12T15:52:11.128503
1466,147,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 0, ""notes"": """"}",jkrajtl,2025-11-12T15:52:15.126276
1467,250,education,"{""education_quality"": 1, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",jkrajtl,2025-11-12T15:55:34.328222
1468,190,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-12T15:56:31.652753
1469,187,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-12T15:58:44.729495
1470,141,education,"{""education_quality"": 0, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-12T16:03:15.228952
1471,61,education,"{""education_quality"": 1, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",jkrajtl,2025-11-12T16:06:02.412515
1472,143,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-12T16:07:31.279307
1473,210,education,"{""education_quality"": 1, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",jkrajtl,2025-11-12T16:08:57.378765
1474,158,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",jkrajtl,2025-11-12T16:10:07.927794
1475,116,questions,"{""difficulty"": 1, ""completeness"": 0, ""correctness_of_responses"": 1, ""notes"": """"}",jkrajtl,2025-11-12T16:14:30.517124
1476,134,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",jkrajtl,2025-11-12T16:17:29.954328
1477,174,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 1, ""language"": 1, ""message"": 0, ""literature"": 0, ""notes"": """"}",mstoklas,2025-11-12T16:18:18.509544
1478,136,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",jkrajtl,2025-11-12T16:20:49.558371
1479,101,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 1, ""notes"": """"}",mstoklas,2025-11-12T16:21:44.425069
1480,218,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 0, ""notes"": """"}",jkrajtl,2025-11-12T16:24:06.462274
1481,188,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",mstoklas,2025-11-12T16:24:47.371153
1482,171,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 0, ""notes"": """"}",jkrajtl,2025-11-12T16:25:35.591292
1483,151,story,"{""age_appropriateness"": 0, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 0, ""literature"": 0, ""notes"": """"}",mstoklas,2025-11-12T16:25:50.684565
1484,176,story,"{""age_appropriateness"": 0, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 0, ""literature"": 0, ""notes"": """"}",mstoklas,2025-11-12T16:27:09.736964
1485,104,questions,"{""difficulty"": 1, ""completeness"": 0, ""correctness_of_responses"": 1, ""notes"": """"}",jkrajtl,2025-11-12T16:27:11.298172
1486,45,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 1, ""language"": 1, ""message"": 0, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T16:27:35.351284
1487,216,story,"{""age_appropriateness"": 0, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:28:08.645924
1488,233,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 1, ""language"": 0, ""message"": 1, ""literature"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:28:29.654859
1489,239,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T16:28:56.735533
1490,359,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 1, ""notes"": """"}",mstoklas,2025-11-12T16:30:01.795686
1491,135,story,"{""age_appropriateness"": 0, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 0, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T16:31:29.556555
1492,48,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 0, ""literature"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:32:10.978124
1493,207,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 0, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T16:32:47.452310
1494,129,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T16:33:04.297200
1495,357,theme,"{""theme_quality"": 1, ""theme_success"": 1, ""roleplaying"": 0, ""notes"": """"}",tgregorova,2025-11-12T16:33:42.330939
1496,5,theme,"{""theme_quality"": 1, ""theme_success"": 0, ""roleplaying"": 0, ""notes"": """"}",tgregorova,2025-11-12T16:34:06.061358
1497,124,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 0, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",mstoklas,2025-11-12T16:35:13.011531
1498,120,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:35:37.905098
1499,236,theme,"{""theme_quality"": 0, ""theme_success"": 0, ""roleplaying"": 0, ""notes"": """"}",tgregorova,2025-11-12T16:36:12.197442
1500,327,theme,"{""theme_quality"": 1, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:37:16.423598
1501,292,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 0, ""language"": 1, ""message"": 0, ""literature"": 0, ""notes"": """"}",mstoklas,2025-11-12T16:37:19.218100
1502,23,theme,"{""theme_quality"": 1, ""theme_success"": 0, ""roleplaying"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:38:01.880591
1503,239,theme,"{""theme_quality"": 1, ""theme_success"": 0, ""roleplaying"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:38:29.333588
1504,332,theme,"{""theme_quality"": 1, ""theme_success"": 0, ""roleplaying"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:39:02.501599
1505,277,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:39:14.613274
1506,305,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",mstoklas,2025-11-12T16:39:37.667210
1507,293,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 0, ""notes"": """"}",tgregorova,2025-11-12T16:40:22.061325
1508,274,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",mstoklas,2025-11-12T16:40:58.738946
1509,132,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:41:11.910411
1510,84,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:41:45.715602
1511,85,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",tgregorova,2025-11-12T16:42:55.866794
1512,85,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",tgregorova,2025-11-12T16:42:56.426685
1513,49,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 1, ""notes"": """"}",mstoklas,2025-11-12T16:43:14.613385
1514,46,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:44:02.403321
1515,41,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:44:24.114828
1516,156,story,"{""age_appropriateness"": 0, ""clarity"": 0, ""creativity"": 1, ""language"": 0, ""message"": 0, ""literature"": 0, ""notes"": """"}",mstoklas,2025-11-12T16:44:46.057565
1517,330,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 0, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",mstoklas,2025-11-12T16:45:50.008359
1518,135,education,"{""education_quality"": 1, ""naturalness"": 0, ""correctness"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:48:12.367479
1519,66,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 1, ""notes"": """"}",mstoklas,2025-11-12T16:48:37.795712
1520,240,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:48:41.729328
1521,121,education,"{""education_quality"": 0, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:49:19.818747
1522,101,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",tgregorova,2025-11-12T16:50:20.449643
1523,372,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",mstoklas,2025-11-12T16:50:25.424855
1524,288,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 1, ""notes"": """"}",mstoklas,2025-11-12T16:51:34.938200
1525,275,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",mstoklas,2025-11-12T16:53:01.646977
1526,209,questions,"{""difficulty"": 0, ""completeness"": 0, ""correctness_of_responses"": 0, ""notes"": """"}",tgregorova,2025-11-12T16:53:38.596052
1527,37,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 1, ""notes"": """"}",mstoklas,2025-11-12T16:53:54.569412
1528,101,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:55:10.305740
1529,174,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:56:05.077809
1530,225,story,"{""age_appropriateness"": 0, ""clarity"": 0, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",mstoklas,2025-11-12T16:56:05.717300
1531,121,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:57:11.120841
1532,17,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 1, ""notes"": """"}",mstoklas,2025-11-12T16:57:36.825768
1533,41,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:58:01.582884
1534,128,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:58:37.693855
1535,247,story,"{""age_appropriateness"": 0, ""clarity"": 1, ""creativity"": 0, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",mstoklas,2025-11-12T16:59:14.359979
1536,211,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",tgregorova,2025-11-12T16:59:23.996475
1537,30,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 1, ""notes"": """"}",mstoklas,2025-11-12T16:59:49.194498
1538,105,questions,"{""difficulty"": 0, ""completeness"": 0, ""correctness_of_responses"": 1, ""notes"": """"}",tgregorova,2025-11-12T17:00:28.895093
1539,173,questions,"{""difficulty"": 0, ""completeness"": 0, ""correctness_of_responses"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:00:44.749593
1540,212,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 0, ""language"": 1, ""message"": 0, ""literature"": 0, ""notes"": """"}",mstoklas,2025-11-12T17:01:35.676755
1541,86,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:01:39.061363
1542,263,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 1, ""notes"": """"}",mstoklas,2025-11-12T17:04:28.998932
1543,32,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 1, ""notes"": """"}",tgregorova,2025-11-12T17:05:09.132966
1544,261,story,"{""age_appropriateness"": 0, ""clarity"": 1, ""creativity"": 1, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:05:16.838672
1545,11,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 0, ""language"": 0, ""message"": 1, ""literature"": 1, ""notes"": """"}",tgregorova,2025-11-12T17:05:25.309733
1546,11,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 0, ""language"": 0, ""message"": 1, ""literature"": 1, ""notes"": """"}",tgregorova,2025-11-12T17:05:25.583157
1547,256,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 0, ""language"": 1, ""message"": 0, ""literature"": 1, ""notes"": """"}",tgregorova,2025-11-12T17:05:38.062264
1548,256,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 0, ""language"": 1, ""message"": 0, ""literature"": 1, ""notes"": """"}",tgregorova,2025-11-12T17:05:38.815106
1549,299,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:05:49.015609
1550,299,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:05:49.250876
1551,324,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 1, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:06:03.528884
1552,307,story,"{""age_appropriateness"": 0, ""clarity"": 0, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:06:17.706958
1553,370,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 0, ""language"": 1, ""message"": 0, ""literature"": 1, ""notes"": """"}",tgregorova,2025-11-12T17:06:27.184860
1554,150,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 1, ""language"": 0, ""message"": 0, ""literature"": 0, ""notes"": """"}",mstoklas,2025-11-12T17:06:33.340577
1555,363,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:06:35.929424
1556,328,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 0, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:06:52.491005
1557,119,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:07:26.298038
1558,25,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 1, ""language"": 1, ""message"": 0, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:07:37.488636
1559,294,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:07:46.010378
1560,70,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:08:20.033812
1561,273,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 0, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:08:28.448773
1562,134,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 1, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:08:39.137758
1563,14,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 1, ""language"": 1, ""message"": 0, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:08:47.184555
1564,14,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 1, ""language"": 1, ""message"": 0, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:08:47.396101
1565,258,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:09:04.208018
1566,181,story,"{""age_appropriateness"": 0, ""clarity"": 0, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:09:15.421754
1567,154,story,"{""age_appropriateness"": 0, ""clarity"": 0, ""creativity"": 0, ""language"": 0, ""message"": 0, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:09:27.094581
1568,24,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 0, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:09:37.126807
1569,248,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 1, ""notes"": """"}",mstoklas,2025-11-12T17:12:36.526143
1570,99,story,"{""age_appropriateness"": 0, ""clarity"": 1, ""creativity"": 0, ""language"": 1, ""message"": 1, ""literature"": 1, ""notes"": """"}",tgregorova,2025-11-12T17:14:47.520584
1571,176,story,"{""age_appropriateness"": 0, ""clarity"": 0, ""creativity"": 0, ""language"": 0, ""message"": 0, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:14:55.847716
1572,350,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 0, ""language"": 1, ""message"": 0, ""literature"": 0, ""notes"": """"}",tgregorova,2025-11-12T17:15:16.219555
1573,348,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 1, ""notes"": """"}",mstoklas,2025-11-12T17:15:24.380170
